Boiler CE,Boiler space heating CE,Boiler space cooling CE,Boiler space cond'g CE,Boiler DHW CE,Chiller CE,Chiller heat rej. pump CE,System auxiliary energy CE,DHW & solar heating pump CE,Lights CE,Boiler pump CE [obs],System air fan CE [obs],Aux mech vent fan CE [obs],Sys Boiler process CE,Sys Chiller process CE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0011724045,0.0004103415,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0069823614,0.0024438263,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.008950051,0.0031325174,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.013552875,0.004743506,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.015669264,0.005484242,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.012213999,0.0042748996,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.008509384,0.0029782841,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0036123213,0.0012643124,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0006313406,0.0002209692,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0011602074,0.0004060726,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0013134356,0.0004597024,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.00038149417,0.00013352296,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0009918289,0.00034714004,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.008080972,0.0028283403,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.006577968,0.0023022888,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.004961869,0.0017366541,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0038439906,0.0013453966,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0017880053,0.0006258018,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.00020505789,7.177026e-05,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.003609972,0.0012634902,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.006194691,0.002168142,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.009671816,0.0033851354,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.01529411,0.0053529385,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.014686185,0.0051401644,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.013331637,0.0046660723,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.016515533,0.005780436,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0194211,0.0067973845,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.01720335,0.0060211723,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.010827043,0.003789465,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.004940819,0.0017292865,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0015146782,0.0005301374,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.00023883526,8.359233e-05,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.00027997795,9.799228e-05,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0066832555,0.0023391393,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0025856034,0.00090496114,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0022371353,0.00078299735,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0020929957,0.00073254853,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918617,0.0,0.0,,,,0.0,0.0
