System electricity,System natural gas,Total system energy,CoSP rooms heating energy [obs],CoSP rooms cooling energy [obs],CoSP rooms humid. energy [obs],CoSP rooms dehum. energy [obs],CoSP mech vent htg energy [obs],CoSP mech vent clg energy [obs],CoSP mech vent dehum energy [obs],Total CoSP-based energy [obs],Boilers energy,Ap Sys boilers space htg energy [obs],Ap Sys boilers abs. chiller energy [obs],Ap Sys boilers energy,Ap Sys boilers space cond'g energy,Ap Sys boilers DHW energy,ApHVAC boilers energy,ApHVAC boilers space cond'g energy,ApHVAC boilers DHW energy,ApHVAC generic HPs heating energy,ApHVAC generic HPs space htg energy,ApHVAC generic HPs DHW energy,ApHVAC AWHPs heating compressor energy,ApHVAC AWHPs space htg energy,ApHVAC AWHPs DHW energy,ApHVAC AWHPs cooling compressor energy,ApHVAC AWHPs heat acquisition fan energy,ApHVAC AWHPs heat rejection fan energy,ApHVAC AWHPs crankcase heater energy,ApHVAC AWHPs defrost energy,ApHVAC WWHPs heating compressor energy,ApHVAC WWHPs space htg energy,ApHVAC WWHPs DHW energy,ApHVAC WWHPs cooling compressor energy,ApHVAC WWHPs crankcase heater energy,ApHVAC AAHPs heating compressor energy,ApHVAC AAHPs cooling compressor energy,ApHVAC AAHPs heat acquisition fan energy,ApHVAC AAHPs heat rejection fan energy,ApHVAC AAHPs crankcase heater energy,ApHVAC AAHPs defrost energy,ApHVAC WAHPs heating energy,ApHVAC WAHPs cooling energy,ApHVAC EHC heating energy,ApHVAC VRF heating compressor energy,ApHVAC VRF cooling compressor energy,ApHVAC VRF heat acquisition fan energy,ApHVAC VRF heat rejection fan energy,ApHVAC VRF crankcase heater energy,ApHVAC VRF defrost energy,ApHVAC VRF ER backup HS energy,ApHVAC other htg plant energy,ApHVAC other htg plant sp cond energy,ApHVAC other htg plant DHW energy,ApHVAC direct acting heaters energy,Chillers energy,Ap Sys chillers energy,ApHVAC chillers energy,MEC lighting energy,MEC elevators motor energy,MEC escalators energy,MEC pumps energy,MEC process fans energy,MEC elevators fan energy,MEC elevators lighting energy,MEC refrigeration,ApHVAC unitary cooling systems energy,ApHVAC DX cooling systems energy,ApHVAC direct acting coolers energy,ApHVAC fans energy [obs],ApHVAC pumps energy [obs],ApHVAC distr fans energy,ApHVAC distr pumps energy,ApHVAC heat rej fans/pumps energy,ApHVAC heat acq fans/pumps energy,ApHVAC boiler parasitic energy,ApHVAC HR & spray pumps energy,Ap Sys aux + DHW/solar pumps energy,Ap Sys heat rej fans/pumps energy,Ap Sys fans/pumps/ctrls energy [obs],PV generated electricity,Wind generated electricity,CHP energy consumption,CHP generated electricity,NCM heating energy,NCM cooling energy,NCM auxiliary energy,NCM lighting energy,NCM DHW energy,NCM total energy [ex renewables],NCM heat pump energy,NCM primary energy,PRM electricity,PRM fossil fuels,PRM electricity generation,PRM other fuels,PRM net electricity,PRM system electricity,PRM system fossil fuels,PRM system other fuels,System LPG,System biogas,System oil,System coal,System anthracite,System smokeless,System dual fuel,System biomass,System electricity (misc.),System grid disp. elec.,System waste heat,System Misc. A,System Misc. B,System Misc. C,System Misc. D,System Misc. E,System Misc. F,System Misc. G,System Misc. H,System Misc. I,System Misc. J,System Misc. K,System Misc. L,System Misc. M,System Misc. N,System Misc. O,System Misc. P,System Misc. Q,System Misc. R,System Misc. S,System Misc. T,System Misc. U,System Misc. V,System Misc. W,System Misc. X,System Misc. Y,System Misc. Z,System grid displaced elec. PV,System bivalent heating fuel,Lights nat. gas,Lights LPG,Lights biogas,Lights oil,Lights coal,Lights anthracite,Lights smokeless,Lights dual fuel,Lights biomass,Lights electricity,Lights grid disp. elec.,Lights waste heat,Lights Misc. A,Lights Misc. B,Lights Misc. C,Lights Misc. D,Lights Misc. E,Lights Misc. F,Lights Misc. G,Lights Misc. H,Lights Misc. I,Lights Misc. J,Lights Misc. K,Lights Misc. L,Lights Misc. M,Lights Misc. N,Lights Misc. O,Lights Misc. P,Lights Misc. Q,Lights Misc. R,Lights Misc. S,Lights Misc. T,Lights Misc. U,Lights Misc. V,Lights Misc. W,Lights Misc. X,Lights Misc. Y,Lights Misc. Z,Total lights energy,Equip nat. gas,Equip LPG,Equip biogas,Equip oil,Equip coal,Equip anthracite,Equip smokeless,Equip dual fuel,Equip biomass,Equip electricity,Equip grid disp. elec.,Equip waste heat,Equip Misc. A,Equip Misc. B,Equip Misc. C,Equip Misc. D,Equip Misc. E,Equip Misc. F,Equip Misc. G,Equip Misc. H,Equip Misc. I,Equip Misc. J,Equip Misc. K,Equip Misc. L,Equip Misc. M,Equip Misc. N,Equip Misc. O,Equip Misc. P,Equip Misc. Q,Equip Misc. R,Equip Misc. S,Equip Misc. T,Equip Misc. U,Equip Misc. V,Equip Misc. W,Equip Misc. X,Equip Misc. Y,Equip Misc. Z,Total equip energy,Total nat. gas,Total LPG,Total biogas,Total oil,Total coal,Total anthracite,Total smokeless,Total dual fuel,Total biomass,Total electricity,Total electricity (misc.),Total grid disp. elec.,Total waste heat,Total Misc. A,Total Misc. B,Total Misc. C,Total Misc. D,Total Misc. E,Total Misc. F,Total Misc. G,Total Misc. H,Total Misc. I,Total Misc. J,Total Misc. K,Total Misc. L,Total Misc. M,Total Misc. N,Total Misc. O,Total Misc. P,Total Misc. Q,Total Misc. R,Total Misc. S,Total Misc. T,Total Misc. U,Total Misc. V,Total Misc. W,Total Misc. X,Total Misc. Y,Total Misc. Z,Total grid displaced elec. PV,Total bivalent heating fuel,Total energy,GSHP Heating Power,GSHP Cooling Power,GSHP Heating COP/EER,GSHP Cooling COP/EER,GSHP Entering Fluid Temps,GSHP Exiting Fluid Temps,Transformer Losses
4229.309,2837.332,7066.641,,,,,,,,,2837.332,,,2837.332,2837.332,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2837.332,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7066.641,,,,,,,
4229.309,2955.1328,7184.442,,,,,,,,,2955.1328,,,2955.1328,2955.1328,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2955.1328,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7184.442,,,,,,,
4229.309,3091.18,7320.4893,,,,,,,,,3091.18,,,3091.18,3091.18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3091.18,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7320.4893,,,,,,,
4229.309,2560.4941,6789.803,,,,,,,,,2560.4941,,,2560.4941,2560.4941,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2560.4941,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6789.803,,,,,,,
4229.309,1326.948,5556.257,,,,,,,,,1326.948,,,1326.948,1326.948,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1326.948,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5556.257,,,,,,,
4229.309,774.9436,5004.253,,,,,,,,,774.9436,,,774.9436,774.9436,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,774.9436,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5004.253,,,,,,,
4229.309,583.11646,4812.426,,,,,,,,,583.11646,,,583.11646,583.11646,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,583.11646,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4812.426,,,,,,,
4229.309,561.0397,4790.3486,,,,,,,,,561.0397,,,561.0397,561.0397,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,561.0397,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4790.3486,,,,,,,
4229.309,696.8685,4926.1777,,,,,,,,,696.8685,,,696.8685,696.8685,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,696.8685,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4926.1777,,,,,,,
4229.309,893.46204,5122.771,,,,,,,,,893.46204,,,893.46204,893.46204,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,893.46204,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122.771,,,,,,,
4229.309,1288.736,5518.045,,,,,,,,,1288.736,,,1288.736,1288.736,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1288.736,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5518.045,,,,,,,
4229.309,1851.6558,6080.965,,,,,,,,,1851.6558,,,1851.6558,1851.6558,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1851.6558,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6080.965,,,,,,,
4229.309,2303.891,6533.2,,,,,,,,,2303.891,,,2303.891,2303.891,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2303.891,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6533.2,,,,,,,
4229.309,2626.8027,6856.112,,,,,,,,,2626.8027,,,2626.8027,2626.8027,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2626.8027,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6856.112,,,,,,,
4229.309,2869.84,7099.1494,,,,,,,,,2869.84,,,2869.84,2869.84,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2869.84,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7099.1494,,,,,,,
4229.309,3030.4075,7259.717,,,,,,,,,3030.4075,,,3030.4075,3030.4075,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3030.4075,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259.717,,,,,,,
4229.309,3139.8872,7369.1963,,,,,,,,,3139.8872,,,3139.8872,3139.8872,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3139.8872,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7369.1963,,,,,,,
4229.309,3235.4082,7464.7173,,,,,,,,,3235.4082,,,3235.4082,3235.4082,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3235.4082,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7464.7173,,,,,,,
4229.309,3320.0083,7549.3174,,,,,,,,,3320.0083,,,3320.0083,3320.0083,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3320.0083,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7549.3174,,,,,,,
4229.309,3408.027,7637.336,,,,,,,,,3408.027,,,3408.027,3408.027,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3408.027,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7637.336,,,,,,,
4229.309,3502.272,7731.581,,,,,,,,,3502.272,,,3502.272,3502.272,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3502.272,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7731.581,,,,,,,
4229.309,3579.119,7808.4277,,,,,,,,,3579.119,,,3579.119,3579.119,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3579.119,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7808.4277,,,,,,,
4229.309,3663.1973,7892.5063,,,,,,,,,3663.1973,,,3663.1973,3663.1973,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3663.1973,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7892.5063,,,,,,,
4229.309,3756.358,7985.667,,,,,,,,,3756.358,,,3756.358,3756.358,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3756.358,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7985.667,,,,,,,
4229.309,3855.0146,8084.3237,,,,,,,,,3855.0146,,,3855.0146,3855.0146,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3855.0146,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8084.3237,,,,,,,
4229.309,3952.2278,8181.537,,,,,,,,,3952.2278,,,3952.2278,3952.2278,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3952.2278,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8181.537,,,,,,,
4229.309,4056.3477,8285.656,,,,,,,,,4056.3477,,,4056.3477,4056.3477,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4056.3477,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8285.656,,,,,,,
4229.309,3494.7505,7724.0596,,,,,,,,,3494.7505,,,3494.7505,3494.7505,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3494.7505,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7724.0596,,,,,,,
4229.309,1996.9795,6226.2886,,,,,,,,,1996.9795,,,1996.9795,1996.9795,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1996.9795,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6226.2886,,,,,,,
4229.309,1063.2345,5292.5435,,,,,,,,,1063.2345,,,1063.2345,1063.2345,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1063.2345,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5292.5435,,,,,,,
4229.309,631.66473,4860.9736,,,,,,,,,631.66473,,,631.66473,631.66473,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,631.66473,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4860.9736,,,,,,,
4229.309,415.15393,4644.463,,,,,,,,,415.15393,,,415.15393,415.15393,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,415.15393,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4644.463,,,,,,,
4229.309,490.34726,4719.6562,,,,,,,,,490.34726,,,490.34726,490.34726,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,490.34726,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4719.6562,,,,,,,
4229.309,594.3262,4823.6353,,,,,,,,,594.3262,,,594.3262,594.3262,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4229.309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,594.3262,,,,,,,,,4229.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4823.6353,,,,,,,
