Room heating plant sens. load,Room hum. plant load,System air heating load,Aux vent heating load,DHW heating demand,DHW flow rate,Solar heating system input,Solar htg system tank temp,DHW solar htg system panel temp,DHW solar htg system flow rate,DHW solar heat input,Boiler load,Boiler space heating load,Boiler space cooling load,Boiler space cond'g load,Boiler DHW load,CH[C]P heat contribution,Room cooling plant sens. load,Room dehum. plant load,System air sens. clg. load,System air lat. clg. load,Aux vent sens. clg. load,Aux vent lat. clg. load,Chiller load,System air flow rate,System air heat recovery temp,System air supply temperature,System air supply moisture content,Aux vent flow rate,Boiler process load,Chiller process load,Process heat removal,Process heat available for recovery,Process heat recovered,Process heat recovery heat pump
4223.9707,0.0,0.0,0.0,0.0,,0.0,,,,,4699.167,4699.167,0.0,4699.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5500002,3.5500002,0.003725802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4504.12,0.0,0.0,0.0,0.0,,0.0,,,,,5010.8335,5010.8335,0.0,5010.8335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,2.95,0.0037951206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4654.915,0.0,0.0,0.0,0.0,,0.0,,,,,5178.5933,5178.5933,0.0,5178.5933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.003766169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4778.4287,0.0,0.0,0.0,0.0,,0.0,,,,,5316.0024,5316.0024,0.0,5316.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0500002,2.0500002,0.003738958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4909.876,0.0,0.0,0.0,0.0,,0.0,,,,,5462.2363,5462.2363,0.0,5462.2363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1000001,1.1000001,0.0036759893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5016.624,0.0,0.0,0.0,0.0,,0.0,,,,,5580.9946,5580.9946,0.0,5580.9946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0036186294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5103.2495,0.0,0.0,0.0,0.0,,0.0,,,,,5677.365,5677.365,0.0,5677.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0035734319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5182.332,0.0,0.0,0.0,0.0,,0.0,,,,,5765.3447,5765.3447,0.0,5765.3447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035121026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5249.1353,0.0,0.0,0.0,0.0,,0.0,,,,,5839.663,5839.663,0.0,5839.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000002,-0.6000002,0.0034015838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5352.859,0.0,0.0,0.0,0.0,,0.0,,,,,5955.0557,5955.0557,0.0,5955.0557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7000002,-1.7000002,0.0032220301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5429.6284,0.0,0.0,0.0,0.0,,0.0,,,,,6040.462,6040.462,0.0,6040.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.25,-2.25,0.0031382972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5510.206,0.0,0.0,0.0,0.0,,0.0,,,,,6130.1035,6130.1035,0.0,6130.1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.25,-2.25,0.0031382972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5552.192,0.0,0.0,0.0,0.0,,0.0,,,,,6176.8135,6176.8135,0.0,6176.8135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.25,-2.25,0.0031064244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5599.5186,0.0,0.0,0.0,0.0,,0.0,,,,,6229.465,6229.465,0.0,6229.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4500003,-2.4500003,0.0030227115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5642.9585,0.0,0.0,0.0,0.0,,0.0,,,,,6277.791,6277.791,0.0,6277.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6000001,-2.6000001,0.0029528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5660.704,0.0,0.0,0.0,0.0,,0.0,,,,,6297.533,6297.533,0.0,6297.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2000003,-2.2000003,0.0029926798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5239.2046,0.0,0.0,0.0,0.0,,0.0,,,,,5828.615,5828.615,0.0,5828.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2500001,-1.2500001,0.0031508612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4341.0537,0.0,0.0,0.0,0.0,,0.0,,,,,4829.422,4829.422,0.0,4829.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,-0.35,0.003307228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3969.5403,0.0,0.0,0.0,0.0,,0.0,,,,,4416.1133,4416.1133,0.0,4416.1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0034337228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4339.82,0.0,0.0,0.0,0.0,,0.0,,,,,4828.0493,4828.0493,0.0,4828.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9500001,0.9500001,0.0035673685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4692.5425,0.0,0.0,0.0,0.0,,0.0,,,,,5220.453,5220.453,0.0,5220.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6000001,1.6000001,0.0037135815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4721.798,0.0,0.0,0.0,0.0,,0.0,,,,,5253.0,5253.0,0.0,5253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2500002,2.2500002,0.0038717918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4662.8926,0.0,0.0,0.0,0.0,,0.0,,,,,5187.4683,5187.4683,0.0,5187.4683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6000001,2.6000001,0.0039425073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4851.7866,0.0,0.0,0.0,0.0,,0.0,,,,,5397.612,5397.612,0.0,5397.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2.25,0.003799339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5191.8164,0.0,0.0,0.0,0.0,,0.0,,,,,5775.895,5775.895,0.0,5775.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5500001,1.5500001,0.0037345144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5307.6934,0.0,0.0,0.0,0.0,,0.0,,,,,5904.808,5904.808,0.0,5904.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000001,1.0000001,0.0037174704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5368.0264,0.0,0.0,0.0,0.0,,0.0,,,,,5971.929,5971.929,0.0,5971.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75000006,0.75000006,0.0036463784,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5440.0557,0.0,0.0,0.0,0.0,,0.0,,,,,6052.061,6052.061,0.0,6052.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.003624217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5538.24,0.0,0.0,0.0,0.0,,0.0,,,,,6161.2925,6161.2925,0.0,6161.2925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25000006,-0.25000006,0.003404228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5633.7607,0.0,0.0,0.0,0.0,,0.0,,,,,6267.5586,6267.5586,0.0,6267.5586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,-0.8,0.0031777406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5702.794,0.0,0.0,0.0,0.0,,0.0,,,,,6344.358,6344.358,0.0,6344.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0030823816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5801.094,0.0,0.0,0.0,0.0,,0.0,,,,,6453.7173,6453.7173,0.0,6453.7173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3000002,-2.3000002,0.0030298273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5857.8706,0.0,0.0,0.0,0.0,,0.0,,,,,6516.881,6516.881,0.0,6516.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6000001,-2.6000001,0.0030472581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5863.6953,0.0,0.0,0.0,0.0,,0.0,,,,,6523.3613,6523.3613,0.0,6523.3613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7,-2.7,0.003021733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5883.1143,0.0,0.0,0.0,0.0,,0.0,,,,,6544.964,6544.964,0.0,6544.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,0.0030733093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5906.3574,0.0,0.0,0.0,0.0,,0.0,,,,,6570.823,6570.823,0.0,6570.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.05,-2.05,0.0031914946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5927.882,0.0,0.0,0.0,0.0,,0.0,,,,,6594.768,6594.768,0.0,6594.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4499999,-1.4499999,0.0033236055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5874.181,0.0,0.0,0.0,0.0,,0.0,,,,,6535.0264,6535.0264,0.0,6535.0264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39999998,-0.39999998,0.003527824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5808.653,0.0,0.0,0.0,0.0,,0.0,,,,,6462.127,6462.127,0.0,6462.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70000005,0.70000005,0.0037757265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5756.044,0.0,0.0,0.0,0.0,,0.0,,,,,6403.5986,6403.5986,0.0,6403.5986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6000001,1.6000001,0.0039647473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5656.5215,0.0,0.0,0.0,0.0,,0.0,,,,,6292.88,6292.88,0.0,6292.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3500001,2.3500001,0.0040114257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5499.093,0.0,0.0,0.0,0.0,,0.0,,,,,6117.74,6117.74,0.0,6117.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.004105492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5281.897,0.0,0.0,0.0,0.0,,0.0,,,,,5876.111,5876.111,0.0,5876.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8000002,3.8000002,0.0041786996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5055.382,0.0,0.0,0.0,0.0,,0.0,,,,,5624.1123,5624.1123,0.0,5624.1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7000003,4.7000003,0.004292987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4938.857,0.0,0.0,0.0,0.0,,0.0,,,,,5494.478,5494.478,0.0,5494.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.3,0.0044641965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4972.1943,0.0,0.0,0.0,0.0,,0.0,,,,,5531.566,5531.566,0.0,5531.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.450001,5.450001,0.004557022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5055.3965,0.0,0.0,0.0,0.0,,0.0,,,,,5624.129,5624.129,0.0,5624.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6000004,5.6000004,0.0047300076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5171.1245,0.0,0.0,0.0,0.0,,0.0,,,,,5752.8755,5752.8755,0.0,5752.8755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5000005,5.5000005,0.0046935272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5264.597,0.0,0.0,0.0,0.0,,0.0,,,,,5856.8643,5856.8643,0.0,5856.8643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2000003,5.2000003,0.0045063365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5306.535,0.0,0.0,0.0,0.0,,0.0,,,,,5903.52,5903.52,0.0,5903.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05,5.05,0.004107655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5343.3955,0.0,0.0,0.0,0.0,,0.0,,,,,5944.527,5944.527,0.0,5944.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,4.8,0.0038323307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5365.453,0.0,0.0,0.0,0.0,,0.0,,,,,5969.0664,5969.0664,0.0,5969.0664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,4.75,0.0039667133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5364.65,0.0,0.0,0.0,0.0,,0.0,,,,,5968.173,5968.173,0.0,5968.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9500003,4.9500003,0.004034263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5369.444,0.0,0.0,0.0,0.0,,0.0,,,,,5973.507,5973.507,0.0,5973.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9500003,4.9500003,0.004034263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5385.254,0.0,0.0,0.0,0.0,,0.0,,,,,5991.094,5991.094,0.0,5991.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7000003,4.7000003,0.0040256395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5423.203,0.0,0.0,0.0,0.0,,0.0,,,,,6033.313,6033.313,0.0,6033.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,4.4,0.0041142097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5466.0938,0.0,0.0,0.0,0.0,,0.0,,,,,6081.0293,6081.0293,0.0,6081.0293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,4.15,0.004257547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5458.361,0.0,0.0,0.0,0.0,,0.0,,,,,6072.427,6072.427,0.0,6072.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.2,0.004350551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5446.1196,0.0,0.0,0.0,0.0,,0.0,,,,,6058.808,6058.808,0.0,6058.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.3,0.0043083625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5480.0234,0.0,0.0,0.0,0.0,,0.0,,,,,6096.5264,6096.5264,0.0,6096.5264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2500005,4.2500005,0.004291353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5497.2095,0.0,0.0,0.0,0.0,,0.0,,,,,6115.6455,6115.6455,0.0,6115.6455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,4.15,0.0043716133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5494.5825,0.0,0.0,0.0,0.0,,0.0,,,,,6112.7236,6112.7236,0.0,6112.7236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,4.15,0.004447989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5488.9395,0.0,0.0,0.0,0.0,,0.0,,,,,6106.4453,6106.4453,0.0,6106.4453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1000004,4.1000004,0.004469092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5521.3438,0.0,0.0,0.0,0.0,,0.0,,,,,6142.4946,6142.4946,0.0,6142.4946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7000003,3.7000003,0.0044096108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5398.474,0.0,0.0,0.0,0.0,,0.0,,,,,6005.802,6005.802,0.0,6005.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,3.35,0.0042557917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5081.44,0.0,0.0,0.0,0.0,,0.0,,,,,5653.102,5653.102,0.0,5653.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.4,0.0041971984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4544.089,0.0,0.0,0.0,0.0,,0.0,,,,,5055.2983,5055.2983,0.0,5055.2983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2500002,3.2500002,0.0041115703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3761.23,0.0,0.0,0.0,0.0,,0.0,,,,,4184.368,4184.368,0.0,4184.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7000003,3.7000003,0.004071642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3023.6133,0.0,0.0,0.0,0.0,,0.0,,,,,3363.7695,3363.7695,0.0,3363.7695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,4.65,0.00416074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2803.9766,0.0,0.0,0.0,0.0,,0.0,,,,,3119.424,3119.424,0.0,3119.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,4.9,0.0041315663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3377.105,0.0,0.0,0.0,0.0,,0.0,,,,,3757.0288,3757.0288,0.0,3757.0288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7000003,4.7000003,0.004101645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4456.853,0.0,0.0,0.0,0.0,,0.0,,,,,4958.249,4958.249,0.0,4958.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,4.25,0.0040641567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5145.564,0.0,0.0,0.0,0.0,,0.0,,,,,5724.44,5724.44,0.0,5724.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6000004,3.6000004,0.003964034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5336.906,0.0,0.0,0.0,0.0,,0.0,,,,,5937.3076,5937.3076,0.0,5937.3076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,2.95,0.0038317654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5454.879,0.0,0.0,0.0,0.0,,0.0,,,,,6068.5527,6068.5527,0.0,6068.5527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.003802421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5547.5977,0.0,0.0,0.0,0.0,,0.0,,,,,6171.702,6171.702,0.0,6171.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,2.15,0.0038410826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5609.7515,0.0,0.0,0.0,0.0,,0.0,,,,,6240.8486,6240.8486,0.0,6240.8486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,1.95,0.0038530729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5652.4834,0.0,0.0,0.0,0.0,,0.0,,,,,6288.388,6288.388,0.0,6288.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8499999,1.8499999,0.0038231292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5664.0,0.0,0.0,0.0,0.0,,0.0,,,,,6301.2,6301.2,0.0,6301.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,2.05,0.0038110106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5657.9497,0.0,0.0,0.0,0.0,,0.0,,,,,6294.4697,6294.4697,0.0,6294.4697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.3,0.0038140898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5672.0933,0.0,0.0,0.0,0.0,,0.0,,,,,6310.203,6310.203,0.0,6310.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2.25,0.0037989602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5689.975,0.0,0.0,0.0,0.0,,0.0,,,,,6330.0977,6330.0977,0.0,6330.0977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0037600137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5705.007,0.0,0.0,0.0,0.0,,0.0,,,,,6346.821,6346.821,0.0,6346.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0037240235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5708.0146,0.0,0.0,0.0,0.0,,0.0,,,,,6350.1665,6350.1665,0.0,6350.1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,2.05,0.00370297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5721.7305,0.0,0.0,0.0,0.0,,0.0,,,,,6365.4253,6365.4253,0.0,6365.4253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,1.95,0.0037091537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5728.4644,0.0,0.0,0.0,0.0,,0.0,,,,,6372.9165,6372.9165,0.0,6372.9165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,1.95,0.0037450485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5739.266,0.0,0.0,0.0,0.0,,0.0,,,,,6384.9336,6384.9336,0.0,6384.9336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8999999,1.8999999,0.0037661053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5742.1377,0.0,0.0,0.0,0.0,,0.0,,,,,6388.1284,6388.1284,0.0,6388.1284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0000002,2.0000002,0.0037599523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5640.511,0.0,0.0,0.0,0.0,,0.0,,,,,6275.0693,6275.0693,0.0,6275.0693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,0.0037838947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5338.827,0.0,0.0,0.0,0.0,,0.0,,,,,5939.4453,5939.4453,0.0,5939.4453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,2.55,0.0038541937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4786.503,0.0,0.0,0.0,0.0,,0.0,,,,,5324.9844,5324.9844,0.0,5324.9844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3000002,3.3000002,0.003979265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4337.8105,0.0,0.0,0.0,0.0,,0.0,,,,,4825.8145,4825.8145,0.0,4825.8145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.2,0.0041232025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3921.0723,0.0,0.0,0.0,0.0,,0.0,,,,,4362.193,4362.193,0.0,4362.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,0.0042028753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3491.809,0.0,0.0,0.0,0.0,,0.0,,,,,3884.6372,3884.6372,0.0,3884.6372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,4.75,0.004156661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3529.4287,0.0,0.0,0.0,0.0,,0.0,,,,,3926.4893,3926.4893,0.0,3926.4893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9500003,4.9500003,0.004072337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4308.921,0.0,0.0,0.0,0.0,,0.0,,,,,4793.6743,4793.6743,0.0,4793.6743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.7,0.0040257084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5131.51,0.0,0.0,0.0,0.0,,0.0,,,,,5708.8047,5708.8047,0.0,5708.8047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,4.15,0.004068592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5331.4844,0.0,0.0,0.0,0.0,,0.0,,,,,5931.2764,5931.2764,0.0,5931.2764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5499997,3.5499997,0.0040966263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5431.416,0.0,0.0,0.0,0.0,,0.0,,,,,6042.45,6042.45,0.0,6042.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,3.25,0.0039628837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5497.672,0.0,0.0,0.0,0.0,,0.0,,,,,6116.16,6116.16,0.0,6116.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1000001,3.1000001,0.0038785276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
