Boiler energy,Boiler space heating energy,Boiler space cooling energy,Boiler space cond'g energy,Boiler DHW energy,Chiller energy,Chiller heat rej fans/pumps energy,System auxiliary energy,DHW & solar heating pump energy,Lights energy,Boiler pump energy [obs],System air fan energy [obs],Aux mech vent fan energy [obs],Boiler process energy,Chiller process energy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,20.982594,7.343907,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,68.58725,24.005533,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,14.820362,5.187126,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.5426314,1.2399209,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
